0.44052
0.43286
0.41111
0.40593
0.37906
0.40853
0.40339
0.39956
0.39443
0.37906
0.38289
0.39443
0.4354
0.43157
0.43927
0.46487
0.45845
0.48291
0.48027
0.47763
0.47898
0.47512
0.42902
0.40081
0.39316
0.34702
0.36112
0.34962
0.33551
0.34192
0.36496
0.35089
0.30733
0.32018
0.34192
0.31507
0.27148
0.26126
0.2369
0.27535
0.28941
0.28046
0.28299
0.26891
0.2587
0.24588
0.24333
0.24333
0.24333
0.2369
0.24715
0.2587
0.26381
0.25228
0.24202
0.28814
0.28814
0.30351
0.30733
0.3176
0.30733
0.3099
0.32785
0.3176
0.35473
0.34702
0.3573
0.36241
0.38289
0.36112
0.36883
0.38289
0.37906
0.41111
0.39316
0.39316
0.41491
0.42646
0.4354
0.44052
0.43668
0.47763
0.49931
0.5209
0.575
0.5649
0.5944
0.6185
0.5764
0.5466
0.5724
0.5764
0.5649
0.5148
0.5288
0.49685
0.5098
0.5764
0.5724
0.6005
0.5597
0.5148
0.5342
0.5366
0.5392
0.5288
0.5342
0.5342
0.5545
0.5724
0.5621
0.5789
0.6467
0.6762
0.6646
0.6735
0.6543
0.7144
0.7696
0.7799
0.8913
0.8785
0.9105
0.9963
1.1038
1.0731
1.0412
1.0899
1.0731
1.1411
1.1371
1.1411
1.1858
1.2691
1.2321
1.2512
1.191
1.2396
1.2396
1.3269
1.3421
1.2944
1.2553
1.3741
1.3269
1.3421
1.3512
1.5853
1.5853
1.6967
1.6648
1.7044
1.6648
1.7684
1.817
1.7775
1.7044
1.2562
1.0961
1.1601
1.2321
1.1679
1.1601
0.9682
1.1128
1.2653
1.3524
1.4728
1.3769
1.3524
1.305
1.3294
1.2485
1.3202
1.3689
1.4012
1.4803
1.4366
1.4085
1.305
1.3366
1.2959
1.2933
1.3366
1.3447
1.2653
1.2653
1.2321
1.3366
1.3932
1.4327
1.4406
1.4882
1.4572
1.4534
1.3689
1.4243
1.4243
1.3524
1.2883
1.305
1.2808
1.2883
1.3366
1.3599
1.3524
1.2241
1.2485
1.2883
1.2321
1.2013
1.2485
1.1679
1.1768
1.2485
1.2321
1.3126
1.2883
1.3524
1.3689
1.2959
1.2241
1.2808
1.2241
1.1601
1.1526
1.1206
1.1206
1.1206
1.0886
1.1038
1.2013
1.2653
1.2808
1.2485
1.3447
1.4728
1.4728
1.5213
1.4969
1.5687
1.3769
1.3524
1.305
1.2808
1.305
1.2241
1.2959
1.4085
1.2883
1.4012
1.4243
1.4327
1.4406
1.4327
1.4486
1.4803
1.561
1.5289
1.4486
1.4085
1.4651
1.4243
1.4327
1.4012
1.3126
1.0807
1.1768
1.2167
1.2037
1.1128
1.0399
1.1038
1.0566
1.1038
1.0886
1.0731
1.1449
1.1679
1.3366
1.3126
1.3126
1.3769
1.3089
1.2485
1.2808
1.3255
1.3202
1.2653
1.305
1.2089
1.2562
1.3294
1.4243
1.5048
1.4651
1.3447
1.3599
1.2883
1.2808
1.1449
1.2013
1.1921
1.1038
1.0641
0.9604
0.9526
0.8723
0.808
0.9849
0.9758
1.0731
1.1449
1.1283
1.1845
1.3202
1.2653
1.3202
1.3841
1.3769
1.4728
1.5932
1.7044
1.7853
1.9209
1.8414
1.8414
1.8887
2.0171
2.1284
2.0733
2.3205
2.1926
2.081
1.9773
1.5369
1.6251
1.6496
1.4651
1.5048
